path	format	bytes	width_px	height_px	animated_frame_count	sha256	duration_ms	metadata_status	human_visual_review
apps/web/tauri/src-tauri/icons/StoreLogo.png	PNG	3013	50	50	1	e80fb853507e4c4457cde529ae2b41b85cc884fd524c26f93cfe10e9f2a42789	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.ico	ICO	58675	256	256	n/a	277d8e2399b08fe7cd0abb1099ce8bbda78c70e53e57f4f176d65cbe4c1043f0	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_128x128.png	PNG	2626	128	128	1	8ea34fa1388837c91fc2d8e5a6c45c2059e9d55a9f4417cb3a63c11094ca7798	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_128x128@2x.png	PNG	5876	256	256	1	77c7c02785be7f9d9910d7cf55b3c793c4984f7b8d956763d0c45340cf61518a	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_16x16.png	PNG	461	16	16	1	5403e19164f6fc9fff6a42c5f67541ff6d166482c368e45d7a33ee17f4299870	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_16x16@2x.png	PNG	765	32	32	1	f81441d1c87c8f2d63b30e8d592649f1a688bb3099397b3b6b9595b167824fe2	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_256x256.png	PNG	5876	256	256	1	77c7c02785be7f9d9910d7cf55b3c793c4984f7b8d956763d0c45340cf61518a	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_256x256@2x.png	PNG	14838	512	512	1	6e5a70e1696f903c331ceecc5e8d250f8fca6d1b58c24e53e8bd21b9ef7cf4fb	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_32x32.png	PNG	784	32	32	1	14370457fca604ae6c7d1ce95972138eb4fbeb856b9d9426240a726b700a0190	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_32x32@2x.png	PNG	1359	64	64	1	77d93018640cbab5ac822790801249875890cde2d01aa041c8d033edbf2539ae	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_512x512.png	PNG	14838	512	512	1	6e5a70e1696f903c331ceecc5e8d250f8fca6d1b58c24e53e8bd21b9ef7cf4fb	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.iconset/icon_512x512@2x.png	PNG	39697	1024	1024	1	3d3a75f65c8b73a08056f61292b187e1aeb317ea650f3139238be83ffeb2a022	n/a	ok	required
apps/web/tauri/src-tauri/icons/icon.png	PNG	202372	512	512	1	0c09f51212d557f482eb24cf9e9e663cd64795ad37b8482b30014d23bbecd3f6	n/a	ok	required
